tconst	primaryTitle	originalTitle	isAdult	releaseYear	runtimeMinutes	genres	averageRating	numVotes	nudity	violence	profanity	alcohol	frightening	actors	countriesOfOrigin	productionCompanies	budget	grossWorldwide
tt1431240	Deportees 2	Ekhrajiha 2	0	2009.0	114.0	Action,Comedy,Drama	3.0	5871						Akbar Abdi, Hamid Ahadi, Arzhang Amirfazli, Sepand Amirsoleimani, Afshin Arashtanabieh, Hashem Azar Hava, Mohammad Mahdi Bakhtiari, Amir Bengard, Leila Bolukat, Kambiz Dirbaz, Ali Ebadi, Mahdi Farshidinasab, Negar Foroozandeh, Amir Hossein Ghezelbash, Abolfazl Hamrah, Seyed Javad Hashemi, Amin Hayayee, Mina Jafarzadeh	Iran			
tt5932368	Vanquish	Vanquish	0	2021.0	94.0	Action,Thriller	3.0	5231	Mild	Severe	Moderate	Moderate	Moderate	Morgan Freeman, Ruby Rose, Patrick Muldoon, Nick Vallelonga, Julie Lott, Hannah Stocking, Joel Michaely, Miles Doleac, Paul Sampson, Richard Salvatore, Ele Bardha, Bill Luckett, Chris Mullinax, Nate Adams, Reg Rob, Juju Journey Brener, Dylan Flashner, Leonard Waldner	United States	Lions Gate Films, Grindstone Entertainment Group, Capstone Global		171495.64800000002
tt9820556	Breach	Breach	0	2020.0	92.0	Action,Horror,Sci-Fi	2.9	19722		Severe	Severe	Moderate	Moderate	Cody Kearsley, Bruce Willis, Rachel Nichols, Kassandra Clementi, Johnny Messner, Corey Large, Callan Mulvey, Timothy V. Murphy, Johann Urb, Ralf Moeller, Alexander Kane, Angie Pack, Van Ayasit, Swen Temmel, Adam Huel Potter, Thomas Jane, Everly Large, Eric Buarque	United States, Canada, Germany	308 Ent, Almost Never Films Inc., Aloe Entertainment		35945.792
tt7976208	The Haunting of Sharon Tate	The Haunting of Sharon Tate	0	2019.0	94.0	Drama,Horror,Thriller	2.9	4380		Severe	Moderate	Mild	Severe	Hilary Duff, Jonathan Bennett, Lydia Hearst, Pawel Szajda, Ryan Cargill, Tyler Johnson, Bella Popa, Fivel Stewart, Ben Mellish, Susan Atkins, Joshua Lang, Charles Manson, Sharon Tate	United States, Mexico	Skyline Entertainment, ETA Films, 1428 Films		18021.338
tt0105643	Troll 2	Troll 2	0	1990.0	95.0	Comedy,Fantasy,Horror	2.9	34426	Mild	Moderate	Mild	Mild	Moderate	Michael Paul Stephenson, George Hardy, Margo Prey, Connie Young, Robert Ormsby, Deborah Reed, Jason Wright, Darren Ewing, Jason Steadman, David McConnell, Gary Carlston, Mike Hamill, Don Packard, Christina Reynolds, Glenn Gerner, Michele Abrams, Lance C. Williams, Elli Case	Italy	Filmirage	91400.0	
tt19623240	Winnie the Pooh: Blood and Honey	Winnie-the-Pooh: Blood and Honey	0	2023.0	84.0	Horror	2.9	25316	Moderate	Severe	Moderate	Mild	Severe	Nikolai Leon, Maria Taylor, Natasha Rose Mills, Amber Doig-Thorne, Danielle Ronald, Natasha Tosini, Paula Coiz, May Kelly, Danielle Scott, Craig David Dowsett, Chris Cordell, Gillian Broderick, Marcus Massey, Richard D. Myers, Simon Ellis, Jase Rivers, Frederick Dallaway, Mark Haldor	United Kingdom	ITN Distribution, Jagged Edge Productions	91400.0	4516256.8
tt0118539	3 Ninjas: High Noon at Mega Mountain	3 Ninjas: High Noon at Mega Mountain	0	1998.0	93.0	Action,Adventure,Comedy	2.9	12300		Mild			Mild	Loni Anderson, Hulk Hogan, Jim Varney, Victor Wong, Mathew Botuchis, Michael O'Laskey II, James Paul Roeske II, Alan McRae, Margarita Franco, Chelsey Earlywine, Lindsay Felton, Syntrell Ryder, Joseph Ackler, Brian Anglin, Kirk Baily, Travis McKenna, Brendan O'Brien, Dwayne Carrington	United States	Leeds/Ben-Ami Productions, Sheen Productions, TriStar Pictures		343485.77
tt0360916	The Real Cancun	The Real Cancun	0	2003.0	96.0	Documentary	2.9	3935	Severe	Moderate	Severe	Severe	Mild	Benjamin Fletcher, Nicole Frilot, Roxanne Frilot, David Ingber, Jeremy Jazwinski, Amber Madison, Paul Malbry, Marquita 'Sky' Marshall, Laura Ramsey, Matthew Slenske, Alan Taylor, Heidi Vance, Jorell Washington, Casey Weeks, Sarah Wilkins, Chris Desanti, Jason Karlinski, DJ Jam	United States	Bunim-Murray Productions (BMP), FilmEngine	6855000.0	4885405.862
tt6255230	Clown Motel: Spirits Arise	Clown Motel: Spirits Arise	0	2019.0	95.0	Horror	2.9	3859	Mild	Moderate	Severe	Moderate	Moderate	Joseph Kelly, Elinor Price, Mason Rose Gray, Angeline Mirenda, Alyssa Leonard, Steven Vogel, Eric Prochnau, Donald Schell, Ari Lehman, Martin Klebba, Tony Moran, David W. Bailey, Amanda Barboza, Chalet Lizette Brannan, Rachael Christenson, Trevor Dow, Chris Fumagalli, Angela Joseph	United States	A Shadow in the Dark Productions, Land of NOD Productions		1901.12
tt0426615	In the Mix	In the Mix	0	2005.0	95.0	Comedy,Crime,Drama	2.9	8591	Moderate	Moderate	Moderate	Mild	Moderate	Usher, Chazz Palminteri, Emmanuelle Chriqui, Robert Costanzo, Robert Davi, Matt Gerald, Anthony Fazio, Geoff Stults, Chris Tardio, Kevin Hart, K.D. Aubert, Isis Faust, Nick Mancuso, Page Kennedy, Deezer D, Jennifer Echols, Robert Gallo, Dwight Hicks	United States	J & C Entertainment, Lions Gate Films, Releve Entertainment		9344640.944
tt0119576	Another 9½ Weeks	Love in Paris	0	1997.0	105.0	Drama,Romance	2.9	4704	Moderate		Mild			Mickey Rourke, Agathe de La Fontaine, Angie Everhart, Steven Berkoff, Dougray Scott, Werner Schreyer, Faisal Attia, Philippe Beglia, Christin Amy Artner, Sandra Cervik, Lana Clarkson, Cyrille Cohen, Sophie Dolce, Carolin Dichtl, Andrea Eckert, Kurt Freimuller, John Gentry, Laurent Hennequin	United States, France, United Kingdom	Jones Film, M6 Films, NTTS Productions Ltd.		
tt0101615	Cool as Ice	Cool as Ice	0	1991.0	91.0	Comedy,Drama,Music	2.9	10323	Mild	Mild	Mild			Vanilla Ice, Kristin Minter, Naomi Campbell, Deezer D, Kevin Hicks, Allison Dean, Bobbie Jean Brown, Sydney Lassick, Dody Goodman, John Newton, Candy Clark, Michael Gross, Victor DiMattia, Brooke Alexander, Jack McGee, Ted Swanson, S.A. Griffin, Louie Bonanno	United States	Alive Films, Capella, Koppelmann/Bandier-Carnegie Pictures	5484000.0	1090458.668
tt9624766	Jiu Jitsu	Jiu Jitsu	0	2020.0	102.0	Action,Sci-Fi,Thriller	2.9	10017		Moderate	Mild	Mild	Moderate	Alain Moussi, Nicolas Cage, Raymond Pinharry, Mary Makariou, Tommy Walker, John D. Hickman, Eddie Steeples, Rick Yune, Marie Avgeropoulos, Philip Kkalas, Tony Jaa, Frank Grillo, Marrese Crump, JuJu Chan Szeto, Ryan Tarran, June Sasitorn, Daniel Joseph Rizzuto, Rigan Machado	United States	Acme Rocket Fuel		91330.536
tt4172402	Audacity	Audacity	0	2015.0	55.0	Drama	2.8	4413						Travis Owens, Molly Ritter, Ben Price, Franklin Killian, Aaron Yamawaki, Todd Friel, Jason Tobias, Danielle Rosario, Justin Ray Caster, Amanda Sadia, Danielle Lozeau, Haley Elizabeth, Kurt Sinclair, Eric Cajiuat, Mary Beth Eversole, Jeff Collins, Tara Erickson, Luis Mercado	United States	Living Waters Productions		
tt0893509	Blonde and Blonder	Blonde and Blonder	0	2008.0	95.0	Comedy,Crime	2.8	3795						Pamela Anderson, Denise Richards, Emmanuelle Vaugier, Meghan Ory, Joey Aresco, Garry Chalk, Jay Brazeau, Woody Jeffreys, Kevin P. Farley, John Farley, Byron Mann, Patrick P. Pon, Phoenix Ly, Douglas Newell, Alex Bruhanski, Anna Williams, Malcolm Scott, John Tench	Canada	Rigel Entertainment, First Look International, Pneumatic Pictures	7312000.0	712255.522
tt6609088	Pappa pia	Pappa pia	0	2017.0	105.0	Comedy,Music,Romance	2.8	8981						Tamás Szabó Kimmel, Bernadett Swann, Feró Nagy, András Mózes, Vera Kováts, András Stohl, Kati Zsurzs, Gábor Reviczky, David Z. Miller, Krisztián Károlyi, Máté Novkov, Dénes Kocsis, Klári Tolnai, Vivianne Bánovits, Zoltán Rátóti, Piroska Molnár, Kata Dobó, Vince Zrínyi Gál	Hungary		3400000.0	944201.302
tt0466342	Date Movie	Date Movie	0	2006.0	83.0	Comedy,Romance	2.8	61758	Moderate	Mild	Moderate	Moderate		Alyson Hannigan, Adam Campbell, Fred Willard, Jennifer Coolidge, Sophie Monk, Eddie Griffin, Meera Simhan, Marie Matiko, Judah Friedlander, Carmen Electra, Tony Cox, Mauricio Sanchez, Beverly Polcyn, Valery M. Ortiz, Charlie Dell, Dana Seltzer, Tom Lenk, Scott Bridges	United States, Switzerland	New Regency Productions, Epsilon Motion Pictures	18280000.0	78374617.076
tt3705822	Moontrap: Target Earth	Moontrap: Target Earth	0	2017.0	85.0	Action,Adventure,Horror	2.8	4840	Mild	Mild	Mild	Mild	Mild	Sarah Butler, Damon Dayoub, Charles Shaughnessy, Jennifer Kincer, Chris Newman, D.B. Dickerson, Tarick Salmaci, Niki Spiridakos, John Ager, Loretta Higgins, Christopher J. Courtney, Cara AnnMarie	United States	MT2 Productions		
tt25403492	1920: Horrors of the Heart	1920: Horrors of the Heart	0	2023.0	122.0	Drama,Horror	2.8	3995						Rupam Bag, Amit Behl, Barkha Bisht, Rahul Dev, Raakeshh Dubey, Avtar Gill, Avika Gor, Ketaki Kulkarni, Danish Pandor, Randheer Rai	India	Loneranger Productions, Motion Picture Capital		35.646
tt21106646	The Next 365 Days	The Next 365 Days	0	2022.0	112.0	Drama,Romance	2.8	9285	Severe	Mild	Severe	Severe	Mild	Anna-Maria Sieklucka, Michele Morrone, Simone Susinna, Magdalena Lamparska, Otar Saralidze, Ewa Kasprzyk, Dariusz Jakubowski, Ramón Langa, Tomasz Mandes, Natalia Siwiec, Karolina Pisarek, Rafal Iwaniuk, Robert Zdebski, Paulina Mabiala, Max Umer, Danilo Susinna, Piotr Mandes, Andrzej Bakowski	Poland	Open Mind Production, Ekipa		
tt0110169	It's Pat: The Movie	It's Pat: The Movie	0	1994.0	77.0	Comedy	2.8	10413	Mild	Mild	Mild	Mild	Mild	Julia Sweeney, David Foley, Charles Rocket, Kathy Griffin, Julie Hayden, Timothy Stack, Mary Scheer, Beverly Leech, Larry Hankin, Kathy Najimy, Jerry Tondo, Philip McNiven, Michael Yama, Kiyoko Yamaguchi, Julianne Christie, Alyson Palmer, Amy Ziff, Elizabeth Ziff	United States	Touchstone Pictures	9292960.0	55591.308000000005
tt0763304	Doogal	Doogal	0	2006.0	85.0	Adventure,Animation,Comedy	2.8	5359		Mild	Mild		Mild	Jon Stewart, Judi Dench, Daniel Tay, Jimmy Fallon, Christian M Garland, Whoopi Goldberg, William H. Macy, Chevy Chase, Kylie Minogue, Ian McKellen, Kevin Smith, Bill Hader, Cory Edwards, John Krasinski, Heidi Brook Myers	United States, United Kingdom, France	The Weinstein Company, Pathé, UK Film Council	18280000.0	25089472.746
tt11127256	Choke	Choke	0	2020.0	73.0	Horror,Thriller	2.8	4555	Mild	Moderate	Mild	Mild	Mild	Shane Ryan-Reid, Scott Butler, Sarah Brine, Lisa London, Sal Landi, Chris Spinelli, Barry Sattels, Brynda Mattox, Nicole D'Angelo, Tania Fox, Joycelyne Lew, Saige Spinney, Bella Cruz, Jennifer Field, Benny Tjandra, Hailee Lipscomb, Anthia Gillick, Steve Cattani	United States	CineRidge Entertainment, Cinema Epoch		
tt0077834	Laserblast	Laserblast	0	1978.0	85.0	Horror,Sci-Fi	2.8	6628	Mild	Mild	Mild	Mild		Kim Milford, Cheryl Smith, Gianni Russo, Ron Masak, Dennis Burkley, Barry Cutler, Mike Bobenko, Eddie Deezen, Keenan Wynn, Roddy McDowall, Rick Walters, Simmy Bow, Joanna Lipari, Wendy Wernli, Michael Barrere, Melinda Wunderlich, Franne Schacht, Eric Jenkins	United States	Irwin Yablans Company, Charles Band Productions		
tt1073498	Meet the Spartans	Meet the Spartans	0	2008.0	87.0	Comedy,Fantasy	2.8	110971	Moderate	Moderate	Moderate	Mild	Severe	Sean Maguire, Kevin Sorbo, Carmen Electra, Ken Davitian, Diedrich Bader, Method Man, Jareb Dauplaise, Travis Van Winkle, Phil Morris, Jim Piddock, Nicole Parker, Ike Barinholtz, Crista Flanagan, Hunter Clary, Emily Wilson, Stuart Rigby, Tiffany Haddish, Willie Macc	United States	New Regency Productions	27420000.0	78510400.002
tt5697572	Cats	Cats	0	2019.0	110.0	Comedy,Drama,Family	2.8	54979	Moderate	Mild		Mild	Severe					
tt4867110	Swiped	Swiped	0	2018.0	93.0	Comedy,Romance	2.8	12745	Mild		Mild	Mild		Kendall Ryan Sanders, Noah Centineo, Nathan Gamble, Christian Hutcherson, Shelby Wulfert, Leigh-Allyn Baker, George Hamilton, Chase Victoria, Shein Mompremier, Steve Daron, Kristen Johnston, Alana Stewart, Rea Eang, Maddy Curley, Jerry Sommer, Addison App, Andrea Conte, Dana Eileen Ellis	United States	Liberty Productions dba Night Dove Pictures		
tt0053241	Santa Claus	Santa Claus	0	1959.0	94.0	Comedy,Family,Fantasy	2.7	5137				Mild	Mild	José Elías Moreno, Cesáreo Quezadas 'Pulgarcito', José Luis Aguirre 'Trotsky', Armando Arriola, Lupita Quezadas, Antonio Díaz Conde hijo, Nora Veryán, Polo Ortín, Manuel Calvo, José Carlos Méndez, Jesús Brook, Rubén Ramírez, Queta Lavat, Ángel Di Stefani, Guillermo Bravo Sosa, Graciela Lara, Rosa María Aguilar, Keith Hetherington	Mexico	Cinematográfica Calderón S.A.		
tt0117350	Plump Fiction	Plump Fiction	0	1997.0	82.0	Comedy,Crime	2.7	4003	Severe	Severe	Severe	Severe	Severe	Tommy Davidson, Julie Brown, Paul Dinello, Sandra Bernhard, Colleen Camp, Dan Castellaneta, Robert Costanzo, Matthew Glave, Tim Kazurinsky, Kevin Meaney, Paul Provenza, Jennifer Rubin, Pamela Adlon, Jennifer Coolidge, Shawn Michael Howard, Karla Tamburrelli, Lea DeLaria, Kane Picoy	United States	Plump Fiction LLC, Rhino Home Video		65026.53
tt0199481	Druids	Vercingétorix	0	2001.0	120.0	Adventure,Biography,Drama	2.7	5413	Mild	Moderate		Mild	Moderate	Christopher Lambert, Klaus Maria Brandauer, Max von Sydow, Inés Sastre, Denis Charvet, Bernard-Pierre Donnadieu, Maria Kavardjikova, Yannis Baraban, Vincent Moscato, Jean-Pierre Rives, Yuri Angelov, Atanass Atanassov, Jean Pierre Bergeron, Patrice Bissonnette, Rousy Chanev, Georgi Cherkelov, Stefan Danailov, Paraskeva Djukelova	France, Belgium, Canada	Centre national du cinéma et de l'image animée (CNC), Eiffel Productions, La Mutualité Française	13710000.0	
tt0054333	Horrors of Spider Island	Ein Toter hing im Netz	0	1960.0	89.0	Horror	2.7	4171	Mild	Mild		Mild	Mild	Harald Maresch, Helga Franck, Alexander D'Arcy, Helga Neuner, Rainer Brandt, Dorothee Parker, Gerry Sammer, Eva Schauland, Helma Vandenberg, Elfie Wagner, Barbara Valentin, Walter Faber	West Germany	Intercontinental Film GmbH, Rapid Film		
tt0478737	Treasure Raiders	Treasure Raiders	0	2007.0	92.0	Action,Crime	2.7	4328						Alexander Nevsky, Steven Brand, David Carradine, Sherilyn Fenn, Olga Rodionova, Andrew Divoff, Robert Madrid, William Shockley, Albert Filozov, Maksim Konovalov, Maksim Pokrovskiy, Egor Pazenko, Stanislav Kucher, Katerina Ryndenkova, Francesca Carlin, Igor Yasulovich, Boris Romanov, Elena Polyakova	Russia, United States	Czar Pictures, Hollywood Storm	9140000.0	778334.98
tt0326983	Jaani Dushman: Ek Anokhi Kahani	Jaani Dushman: Ek Anokhi Kahani	0	2002.0	170.0	Action,Fantasy,Horror	2.7	3838	Moderate	Severe	Mild	Mild	Moderate	Sunny Deol, Arman Kohli, Manisha Koirala, Akshay Kumar, Sonu Nigam, Suniel Shetty, Arshad Warsi, Aftab Shivdasani, Aditya Pancholi, Rambha, Pinky Campbell, Raj Babbar, Kiran Rathod, Sharad S. Kapoor, Rajat Bedi, Johny Lever, Amrish Puri, Preeti Bhutani	India	Chakadola Films, Shankar Films		1308153.36
tt1572311	Tees Maar Khan	Tees Maar Khan	0	2010.0	135.0	Comedy,Crime	2.7	13946	Mild	Mild	Mild	Mild		Akshay Kumar, Katrina Kaif, Akshaye Khanna, Rajiv Laxman, Raghu Ram, Ali Asgar, Dharampal Thakur, Vijay Maurya, Apara Mehta, Sachin Khedekar, Aman Verma, Murli Sharma, Arya Babbar, Vishal Dadlani, Anvita Dutt, Sanjay Dutt, Avtar Gill, Kripa Jyoti	India	Hari Om Entertainment Company, Three's Company Production, UTV Motion Pictures	3838800.0	12505287.676
tt12996154	365 Days: This Day	365 Days: This Day	0	2022.0	111.0	Drama,Romance	2.7	23480	Severe	Moderate	Severe	Mild	Mild	Anna-Maria Sieklucka, Michele Morrone, Simone Susinna, Magdalena Lamparska, Otar Saralidze, Ewa Kasprzyk, Dariusz Jakubowski, Ramón Langa, Natasza Urbanska, Tomasz Mandes, Blanka Lipinska, Natalia Siwiec, Karolina Pisarek, Robert Wabich, Slawomir Mandes, Rafal Iwaniuk, Robert Zdebski, Tomasz Malesa	Poland	Ekipa, Open Mind Production, Netflix		
tt0116165	Ed	Ed	0	1996.0	94.0	Comedy,Family,Sport	2.7	8883			Mild	Mild	Mild	Matt LeBlanc, Jayne Brook, Gene Ross, Paul Hewitt, Sage Allen, Stan Ivar, Jim O'Heir, Rick Johnson, Valente Rodriguez, Jack Warden, Bill Cobbs, Leonard Kelly-Young, Patrick Kerr, Jim Caviezel, Troy Evans, Jay Caputo, Denise Cheshire, Curt Kaplan	United States	Longview Entertainment, Universal Pictures	21936000.0	4042055.32
tt0093072	The Garbage Pail Kids Movie	The Garbage Pail Kids Movie	0	1987.0	97.0	Adventure,Comedy,Family	2.7	8590	Moderate	Moderate	Mild	Mild	Severe	Anthony Newley, Mackenzie Astin, Phil Fondacaro, Katie Barberi, Ron MacLachlan, J.P. Amateau, Marjory Graue, Debbie Lee Carrington, Kevin Thompson, Bobby Bell, Larry Green, Arturo Gil, Susan Rossitto, John Cade, Lynn Cartwright, Chester Grimes, Patty Lloyd, Leo Gordon	United States	Atlantic Entertainment Group, Topps Chewing Gum Company	914000.0	1441026.11
tt0058548	Santa Claus Conquers the Martians	Santa Claus Conquers the Martians	0	1964.0	81.0	Adventure,Comedy,Family	2.7	12577		Mild		Mild	Moderate					
tt1883367	The Human Centipede III (Final Sequence)	The Human Centipede III (Final Sequence)	0	2015.0	102.0	Comedy,Horror	2.7	19265	Severe	Severe	Severe	Moderate	Severe	Dieter Laser, Laurence R. Harvey, Eric Roberts, Robert LaSardo, Tom Lister Jr., Jay Tavare, Clayton Rohner, Bree Olson, Akihiro Kitamura, Bill Hutchens, Carlos Ramirez, Hamzah Saman, Peter Blankenstein, Damion Le Vias, Jose Julian Molina, Tom Six, Daniel TwoFeathers, Joshua William Adam	United States, Netherlands	Six Entertainment		14792.176
tt1754811	InAPPropriate Comedy	InAPPropriate Comedy	0	2013.0	83.0	Comedy	2.7	4740	Moderate	Moderate	Severe	Mild	Mild	Adrien Brody, Lindsay Lohan, Michelle Rodriguez, Rob Schneider, Noelle Kenney, Jonathan Spencer, Rick Chambers, Andrea Lwin, Da'Vone McDonald, Calvin Sykes, Thai Edwards, Mark Chalant Phifer, Ashton Jordann Ruiz, Jessie T. Usher, Caroline Rich, Isaac Cheung, Jacqueline, Jia Mae	United States	SquareOne Entertainment		208395.656
tt2574698	Gunday	Gunday	0	2014.0	152.0	Action,Drama,Musical	2.7	60073	Mild	Moderate	Mild		Moderate	Ranveer Singh, Arjun Kapoor, Priyanka Chopra Jonas, Irrfan Khan, Karan Aanand, Victor Banerjee, Prasanjit Chatterjee, Diwakar Dhyani, Darshan Gurjar, Uttam Halder, Susanta Joddar, Jayesh Kardak, Elly Meyers, Ajay Pathania, Deepraj Rana, Saurabh Shukla, Gautam Siddhartha, Amritpal Singh	India	Yash Raj Films		10110497.082
tt1716747	Hellraiser: Revelations	Hellraiser: Revelations	0	2011.0	75.0	Horror	2.7	9669	Moderate	Severe	Severe	Mild	Moderate	Jolene Andersen, Steven Brand, Dan Buran, Camelia Dee, Nick Eversman, Tracey Fairaway, Jay Gillespie, Sue Ann Pien, Sebastien Roberts, Adel Marie Ruiz, Stephan Smith Collins, Devon Sorvari, Fred Tatasciore, Sanny van Heteren	United States	Dimension Films, Neo Art & Logic	319900.0	
tt0073396	Mitchell	Mitchell	0	1975.0	97.0	Action,Crime,Drama	2.7	4883	Moderate	Mild	Mild	Mild	Mild	Joe Don Baker, Martin Balsam, John Saxon, Linda Evans, Merlin Olsen, Morgan Paull, Harold J. Stone, Robert Phillips, Buck Young, Rayford Barnes, Todd Bass, Jerry Hardin, Lilyan MacBride, Rob Narke, Sidney Clute, Duffy Hambleton, Carole Estes, Vicki Peters	United States	Essex Enterprises		
tt4435072	Liger	Liger	0	2022.0	140.0	Action,Drama,Romance	2.7	47135	Mild	Moderate	Moderate	Mild	Moderate	Ananya Panday, Mike Tyson, Vijay Deverakonda, Ronit Roy, Ramya Krishnan, Mohammad Ali, Chunky Pandey, Makrand Deshpande, Jeremy Chavez, Emily R. Acland, Saray Morgan, Murphy Trevor, Jay Klay, Rashika Pradhan, Ivy Haralson, Getup Srinu, Annsh Shekhawat, Atul Parchure	India	Bollywood Hollywood Production, Dharma Productions, Puri Connects		4459850.204
tt0118665	Baby Geniuses	Baby Geniuses	0	1999.0	97.0	Comedy,Crime,Family	2.6	27489	Mild	Mild	Mild	Mild	Mild	Kathleen Turner, Christopher Lloyd, Kim Cattrall, Peter MacNicol, Dom DeLuise, Ruby Dee, Kyle Howard, Kaye Ballard, Leo Fitzgerald, Myles Fitzgerald, Gerry Fitzgerald, Connor Leggett, Griffin Leggett, Megan Robbins, Gabrielle Robbins, Brianna McConnell, Brittany McConnell, Jacob Handy	United States	Crystal Sky Worldwide, Triumph	10968000.0	33315972.704
tt5013984	Gully	Gully	0	2019.0	84.0	Crime,Drama	2.6	22885	Severe	Severe	Severe	Severe	Severe	Kelvin Harrison Jr., Jacob Latimore, Charlie Plummer, John Corbett, Jonathan Majors, Robin Givens, Amber Heard, Terrence Howard, David Garelik, Madisen Hill, Zoe Renee, Elizabeth Posey, Peter Chen, Ari Loeb, Xen Sams, Kim Estes, Mo McRae, Kashton Moore	United States, United Kingdom, Canada	Romulus Entertainment		20580.538
tt2147365	Keith Lemon: The Film	Keith Lemon: The Film	0	2012.0	85.0	Comedy	2.6	4333	Severe	Moderate	Severe	Mild		Leigh Francis, Kelly Brook, Laura Aikman, Kevin Bishop, Charlotte Jackson Coleman, David Pearse, Harish Patel, Jimmy Reddington, Kim Barry, Conleth Hill, John Render, Paddy McGuinness, Johnny Palmiero, Abigail Hamilton, Theo Barklem-Biggs, Verne Troyer, Martin Rogan, David Hasselhoff	United Kingdom	Generator Entertainment, Molinare Studio, Northern Ireland Screen		4280209.902
tt0117550	Santa with Muscles	Santa with Muscles	0	1996.0	97.0	Comedy	2.6	9529						Hulk Hogan, Don Stark, Robin Curtis, Garrett Morris, Aria Noelle Curzon, Adam Wylie, Mila Kunis, Jennifer Paz, Clint Howard, William Newman, Robert Apisa, Pierre Dulat, Steve Valentine, Ed Begley Jr., Kai Ephron, Diane Robin, Kevin West, Eddy Donno	United States	HIT Entertainment I, Cabin Fever Entertainment, Gelt Ventures		201260.972
tt1009017	The Minis	The Minis	0	2007.0	76.0	Comedy,Family,Sport	2.6	7663						Dennis Rodman, Gabriel Pimentel, Joe Gnoffo, Dana Michael Woods, Bradley Laise, Richard Portnow, Kalan Shires, Rusty Burns, Tamara Melnyk, Caroline Macey, Tyler Riegleman, Tonya Reneé Banks, Jay Costelo, David Jean Thomas, Paul Hayes, David E. Brown, Marie Rowe, Jacob Hopkins	United States	High Concept, Really Good, The Minis	914000.0	59756.406
tt0278259	.com for Murder	.com for Murder	0	2002.0	96.0	Horror,Sci-Fi,Thriller	2.6	5042						Nastassja Kinski, Jeffery Dean, Nicollette Sheridan, Roger Daltrey, Huey Lewis, Melinda Clarke, Kim Valentine, Charles Gunning, Roger W. Morgan, Vicky Harris, Greta Rose Bart, Bambi Birnbaum, Clara Rainbow, Julie Strain, Shelley Michelle, Sandra Cortez, Robert J. Peterson	United States	Omega Entertainment	4570000.0	
